target_paper_id,title,author,publication_year,published_venue,jel_codes,paper_url,target_treatment,target_outcome,target_sign,target_context,example_details,question,answer
21876,Tax Policy and Heterogeneous Investment Behavior,"Eric Zwick, James Mahon",2016,american_economic_review,"H32, D21, G31, H25, D92",https://www.nber.org/papers/w21876,Bonus depreciation,Eligible investment relative to ineligible investment,+,"This paper studies how U.S. temporary “bonus” depreciation policies affected equipment investment using IRS Statistics of Income corporate tax return data (firm-years from roughly 1993–2010), focusing on two policy episodes (2001–2004 and 2008–2010). The unit of observation is the firm (over 120,000 public and private firms). Identification exploits cross-industry differences in asset class lives (and Section 179 kinks) that change the present value and timing of depreciation deductions, within a setting of firm and year fixed effects.","[{""paper_id"": ""12514"", ""treatment"": ""Bonus depreciation"", ""outcome"": ""Investment in qualified capital"", ""sign"": ""None"", ""original_sign"": ""+"", ""avg_similarity"": 0.81}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Bonus depreciation
Outcome: Investment in qualified capital
Context: This paper studies U.S. temporary bonus-depreciation tax incentives enacted in the 2002 (JCWAA) and 2003 (JGTRRA) laws—30% then 50% first-year bonus (retroactive to Sept 11, 2001; largely expiring end-2004)—and concurrent Section 179 expensing changes. Using quarterly BEA investment and price series matched to IRS/MACRS schedules for 36 capital-good types (panel 1959–2005, focus 2001–2005), it exploits cross-sectional eligibility (MACRS recovery ≤20 years) and time variation to identify effects on investment spending and observed investment prices in the U.S.
Sign: None


# Target Context
This paper studies how U.S. temporary “bonus” depreciation policies affected equipment investment using IRS Statistics of Income corporate tax return data (firm-years from roughly 1993–2010), focusing on two policy episodes (2001–2004 and 2008–2010). The unit of observation is the firm (over 120,000 public and private firms). Identification exploits cross-industry differences in asset class lives (and Section 179 kinks) that change the present value and timing of depreciation deductions, within a setting of firm and year fixed effects.

# Target Treatment–Outcome Pair
Treatment: Bonus depreciation
Outcome: Eligible investment relative to ineligible investment

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",+
21876,Tax Policy and Heterogeneous Investment Behavior,"Eric Zwick, James Mahon",2016,american_economic_review,"H32, D21, G31, H25, D92",https://www.nber.org/papers/w21876,Bonus depreciation,Eligible investment relative to ineligible investment,+,"This paper studies how U.S. temporary “bonus” depreciation policies affected equipment investment using IRS Statistics of Income corporate tax return data (firm-years from roughly 1993–2010), focusing on two policy episodes (2001–2004 and 2008–2010). The unit of observation is the firm (over 120,000 public and private firms). Identification exploits cross-industry differences in asset class lives (and Section 179 kinks) that change the present value and timing of depreciation deductions, within a setting of firm and year fixed effects.","[{""paper_id"": ""12514"", ""treatment"": ""Bonus depreciation"", ""outcome"": ""Investment in qualified capital"", ""sign"": ""mixed"", ""original_sign"": ""+"", ""avg_similarity"": 0.81}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Bonus depreciation
Outcome: Investment in qualified capital
Context: This paper studies U.S. temporary bonus-depreciation tax incentives enacted in the 2002 (JCWAA) and 2003 (JGTRRA) laws—30% then 50% first-year bonus (retroactive to Sept 11, 2001; largely expiring end-2004)—and concurrent Section 179 expensing changes. Using quarterly BEA investment and price series matched to IRS/MACRS schedules for 36 capital-good types (panel 1959–2005, focus 2001–2005), it exploits cross-sectional eligibility (MACRS recovery ≤20 years) and time variation to identify effects on investment spending and observed investment prices in the U.S.
Sign: mixed


# Target Context
This paper studies how U.S. temporary “bonus” depreciation policies affected equipment investment using IRS Statistics of Income corporate tax return data (firm-years from roughly 1993–2010), focusing on two policy episodes (2001–2004 and 2008–2010). The unit of observation is the firm (over 120,000 public and private firms). Identification exploits cross-industry differences in asset class lives (and Section 179 kinks) that change the present value and timing of depreciation deductions, within a setting of firm and year fixed effects.

# Target Treatment–Outcome Pair
Treatment: Bonus depreciation
Outcome: Eligible investment relative to ineligible investment

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",+
21956,The Aggregate Implications of Regional Business Cycles,"Martin Beraja, Erik Hurst, Juan Ospina",2016,econometrica,"R12, E32, E24, R23, E31",https://www.nber.org/papers/w21956,Aggregate demand shocks,Aggregate employment,-,"The paper studies US regional and aggregate business-cycle dynamics around the Great Recession (primarily 2007–2014, with focus 2007–2010) using state-level data and national aggregates. Units include US states (regional panels of employment and demographically adjusted wages from ACS/CPS), Nielsen scanner local prices, and national time series. Authors combine empirical cross-state and panel evidence with a medium-scale New Keynesian DSGE model of a monetary union (regions linked by trade and common monetary policy) to identify shocks and estimate wage stickiness and contributors to aggregate employment dynamics.","[{""paper_id"": ""26507"", ""treatment"": ""Shocks that only affect production of consumption goods"", ""outcome"": ""Aggregate employment"", ""sign"": ""+"", ""original_sign"": ""None"", ""avg_similarity"": 0.8421}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Shocks that only affect production of consumption goods
Outcome: Aggregate employment
Context: This paper studies U.S. postwar business cycles using annual sector-level data for 37 private nonfarm sectors from 1948–2018. The authors construct a time-varying “investment network” (which sectors produce investment goods for which buyers), document concentrated investment hubs (construction, machinery, motor vehicles, professional/technical services), estimate sector-level Solow-residual TFP processes, and feed realized sector-specific shocks into a calibrated multisector RBC model to assess propagation through input–output and investment linkages and changes since the 1980s.
Sign: +


# Target Context
The paper studies US regional and aggregate business-cycle dynamics around the Great Recession (primarily 2007–2014, with focus 2007–2010) using state-level data and national aggregates. Units include US states (regional panels of employment and demographically adjusted wages from ACS/CPS), Nielsen scanner local prices, and national time series. Authors combine empirical cross-state and panel evidence with a medium-scale New Keynesian DSGE model of a monetary union (regions linked by trade and common monetary policy) to identify shocks and estimate wage stickiness and contributors to aggregate employment dynamics.

# Target Treatment–Outcome Pair
Treatment: Aggregate demand shocks
Outcome: Aggregate employment

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",-
21956,The Aggregate Implications of Regional Business Cycles,"Martin Beraja, Erik Hurst, Juan Ospina",2016,econometrica,"R12, E32, E24, R23, E31",https://www.nber.org/papers/w21956,Aggregate demand shocks,Aggregate employment,-,"The paper studies US regional and aggregate business-cycle dynamics around the Great Recession (primarily 2007–2014, with focus 2007–2010) using state-level data and national aggregates. Units include US states (regional panels of employment and demographically adjusted wages from ACS/CPS), Nielsen scanner local prices, and national time series. Authors combine empirical cross-state and panel evidence with a medium-scale New Keynesian DSGE model of a monetary union (regions linked by trade and common monetary policy) to identify shocks and estimate wage stickiness and contributors to aggregate employment dynamics.","[{""paper_id"": ""26507"", ""treatment"": ""Shocks that only affect production of consumption goods"", ""outcome"": ""Aggregate employment"", ""sign"": ""None"", ""original_sign"": ""None"", ""avg_similarity"": 0.8421}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Shocks that only affect production of consumption goods
Outcome: Aggregate employment
Context: This paper studies U.S. postwar business cycles using annual sector-level data for 37 private nonfarm sectors from 1948–2018. The authors construct a time-varying “investment network” (which sectors produce investment goods for which buyers), document concentrated investment hubs (construction, machinery, motor vehicles, professional/technical services), estimate sector-level Solow-residual TFP processes, and feed realized sector-specific shocks into a calibrated multisector RBC model to assess propagation through input–output and investment linkages and changes since the 1980s.
Sign: None


# Target Context
The paper studies US regional and aggregate business-cycle dynamics around the Great Recession (primarily 2007–2014, with focus 2007–2010) using state-level data and national aggregates. Units include US states (regional panels of employment and demographically adjusted wages from ACS/CPS), Nielsen scanner local prices, and national time series. Authors combine empirical cross-state and panel evidence with a medium-scale New Keynesian DSGE model of a monetary union (regions linked by trade and common monetary policy) to identify shocks and estimate wage stickiness and contributors to aggregate employment dynamics.

# Target Treatment–Outcome Pair
Treatment: Aggregate demand shocks
Outcome: Aggregate employment

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",-
21956,The Aggregate Implications of Regional Business Cycles,"Martin Beraja, Erik Hurst, Juan Ospina",2016,econometrica,"R12, E32, E24, R23, E31",https://www.nber.org/papers/w21956,Aggregate demand shocks,Aggregate employment,-,"The paper studies US regional and aggregate business-cycle dynamics around the Great Recession (primarily 2007–2014, with focus 2007–2010) using state-level data and national aggregates. Units include US states (regional panels of employment and demographically adjusted wages from ACS/CPS), Nielsen scanner local prices, and national time series. Authors combine empirical cross-state and panel evidence with a medium-scale New Keynesian DSGE model of a monetary union (regions linked by trade and common monetary policy) to identify shocks and estimate wage stickiness and contributors to aggregate employment dynamics.","[{""paper_id"": ""26507"", ""treatment"": ""Shocks that only affect production of consumption goods"", ""outcome"": ""Aggregate employment"", ""sign"": ""mixed"", ""original_sign"": ""None"", ""avg_similarity"": 0.8421}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Shocks that only affect production of consumption goods
Outcome: Aggregate employment
Context: This paper studies U.S. postwar business cycles using annual sector-level data for 37 private nonfarm sectors from 1948–2018. The authors construct a time-varying “investment network” (which sectors produce investment goods for which buyers), document concentrated investment hubs (construction, machinery, motor vehicles, professional/technical services), estimate sector-level Solow-residual TFP processes, and feed realized sector-specific shocks into a calibrated multisector RBC model to assess propagation through input–output and investment linkages and changes since the 1980s.
Sign: mixed


# Target Context
The paper studies US regional and aggregate business-cycle dynamics around the Great Recession (primarily 2007–2014, with focus 2007–2010) using state-level data and national aggregates. Units include US states (regional panels of employment and demographically adjusted wages from ACS/CPS), Nielsen scanner local prices, and national time series. Authors combine empirical cross-state and panel evidence with a medium-scale New Keynesian DSGE model of a monetary union (regions linked by trade and common monetary policy) to identify shocks and estimate wage stickiness and contributors to aggregate employment dynamics.

# Target Treatment–Outcome Pair
Treatment: Aggregate demand shocks
Outcome: Aggregate employment

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",-
22119,International Shocks and Domestic Prices: How Large Are Strategic Complementarities?,"Mary Amiti, Oleg Itskhoki, Jozef Konings",2016,review_of_economic_studies,"E31, D22, F31",https://www.nber.org/papers/w22119,Average import intensity,Exchange-rate pass-through,+,"This triplet refers to industry-level analysis in Belgian manufacturing (1995–2007) across roughly 160 NACE 4-digit industries: the authors use firm-product–level data (domestic unit prices, firm marginal costs, detailed imported inputs, and competitor prices) to calibrate an equilibrium model of variable markups and match average industry exchange-rate pass-through (ERPT). They study how industry-average import intensity of domestic firms (and within-industry firm heterogeneity and foreign firms' market shares) predicts industry-level ERPT.","[{""paper_id"": ""18615"", ""treatment"": ""Import intensity"", ""outcome"": ""Exchange rate pass-through into export prices"", ""sign"": ""-"", ""original_sign"": ""-"", ""avg_similarity"": 0.8112}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Import intensity
Outcome: Exchange rate pass-through into export prices
Context: Combining theory and micro-evidence, the paper studies Belgian manufacturing exporters using firm-product-destination-year customs and registry data for 2000–2008 (National Bank of Belgium). It links firms’ import intensity (by source country, inside vs outside the Euro Area) and destination-specific market shares to heterogeneous exchange-rate pass-through into producer export unit values, exploiting within-industry–destination variation and rich fixed effects across non‑Euro OECD destinations.
Sign: -


# Target Context
This triplet refers to industry-level analysis in Belgian manufacturing (1995–2007) across roughly 160 NACE 4-digit industries: the authors use firm-product–level data (domestic unit prices, firm marginal costs, detailed imported inputs, and competitor prices) to calibrate an equilibrium model of variable markups and match average industry exchange-rate pass-through (ERPT). They study how industry-average import intensity of domestic firms (and within-industry firm heterogeneity and foreign firms' market shares) predicts industry-level ERPT.

# Target Treatment–Outcome Pair
Treatment: Average import intensity
Outcome: Exchange-rate pass-through

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",+
22119,International Shocks and Domestic Prices: How Large Are Strategic Complementarities?,"Mary Amiti, Oleg Itskhoki, Jozef Konings",2016,review_of_economic_studies,"E31, D22, F31",https://www.nber.org/papers/w22119,Average import intensity,Exchange-rate pass-through,+,"This triplet refers to industry-level analysis in Belgian manufacturing (1995–2007) across roughly 160 NACE 4-digit industries: the authors use firm-product–level data (domestic unit prices, firm marginal costs, detailed imported inputs, and competitor prices) to calibrate an equilibrium model of variable markups and match average industry exchange-rate pass-through (ERPT). They study how industry-average import intensity of domestic firms (and within-industry firm heterogeneity and foreign firms' market shares) predicts industry-level ERPT.","[{""paper_id"": ""18615"", ""treatment"": ""Import intensity"", ""outcome"": ""Exchange rate pass-through into export prices"", ""sign"": ""None"", ""original_sign"": ""-"", ""avg_similarity"": 0.8112}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Import intensity
Outcome: Exchange rate pass-through into export prices
Context: Combining theory and micro-evidence, the paper studies Belgian manufacturing exporters using firm-product-destination-year customs and registry data for 2000–2008 (National Bank of Belgium). It links firms’ import intensity (by source country, inside vs outside the Euro Area) and destination-specific market shares to heterogeneous exchange-rate pass-through into producer export unit values, exploiting within-industry–destination variation and rich fixed effects across non‑Euro OECD destinations.
Sign: None


# Target Context
This triplet refers to industry-level analysis in Belgian manufacturing (1995–2007) across roughly 160 NACE 4-digit industries: the authors use firm-product–level data (domestic unit prices, firm marginal costs, detailed imported inputs, and competitor prices) to calibrate an equilibrium model of variable markups and match average industry exchange-rate pass-through (ERPT). They study how industry-average import intensity of domestic firms (and within-industry firm heterogeneity and foreign firms' market shares) predicts industry-level ERPT.

# Target Treatment–Outcome Pair
Treatment: Average import intensity
Outcome: Exchange-rate pass-through

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",+
22119,International Shocks and Domestic Prices: How Large Are Strategic Complementarities?,"Mary Amiti, Oleg Itskhoki, Jozef Konings",2016,review_of_economic_studies,"E31, D22, F31",https://www.nber.org/papers/w22119,Average import intensity,Exchange-rate pass-through,+,"This triplet refers to industry-level analysis in Belgian manufacturing (1995–2007) across roughly 160 NACE 4-digit industries: the authors use firm-product–level data (domestic unit prices, firm marginal costs, detailed imported inputs, and competitor prices) to calibrate an equilibrium model of variable markups and match average industry exchange-rate pass-through (ERPT). They study how industry-average import intensity of domestic firms (and within-industry firm heterogeneity and foreign firms' market shares) predicts industry-level ERPT.","[{""paper_id"": ""18615"", ""treatment"": ""Import intensity"", ""outcome"": ""Exchange rate pass-through into export prices"", ""sign"": ""mixed"", ""original_sign"": ""-"", ""avg_similarity"": 0.8112}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Import intensity
Outcome: Exchange rate pass-through into export prices
Context: Combining theory and micro-evidence, the paper studies Belgian manufacturing exporters using firm-product-destination-year customs and registry data for 2000–2008 (National Bank of Belgium). It links firms’ import intensity (by source country, inside vs outside the Euro Area) and destination-specific market shares to heterogeneous exchange-rate pass-through into producer export unit values, exploiting within-industry–destination variation and rich fixed effects across non‑Euro OECD destinations.
Sign: mixed


# Target Context
This triplet refers to industry-level analysis in Belgian manufacturing (1995–2007) across roughly 160 NACE 4-digit industries: the authors use firm-product–level data (domestic unit prices, firm marginal costs, detailed imported inputs, and competitor prices) to calibrate an equilibrium model of variable markups and match average industry exchange-rate pass-through (ERPT). They study how industry-average import intensity of domestic firms (and within-industry firm heterogeneity and foreign firms' market shares) predicts industry-level ERPT.

# Target Treatment–Outcome Pair
Treatment: Average import intensity
Outcome: Exchange-rate pass-through

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",+
22159,Temporary Migration and Endogenous Risk Sharing in Village India,Melanie Morten,2016,journal_of_political_economy,"D12, R23, D91, O12, D52",https://www.nber.org/papers/w22159,Reducing migration cost,Risk sharing,-,"This paper studies temporary migration and endogenous informal risk sharing in semi-arid rural India using the ICRISAT VLS2 household panel (2001–2004). The unit of observation is households in several villages; the analysis exploits monsoon rainfall as an aggregate shock, household panel variation, and detailed modules on migration, income, consumption, and transfers. The institutional setting features limited-commitment informal insurance networks, predominantly temporary (short-term) male migration, and policy counterfactuals including reduced migration costs and an NREGA-like rural employment guarantee.","[{""paper_id"": ""26082"", ""treatment"": ""Permanent decline in migration costs"", ""outcome"": ""Risk sharing"", ""sign"": ""+"", ""original_sign"": ""-"", ""avg_similarity"": 0.84}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Permanent decline in migration costs
Outcome: Risk sharing
Context: This causal claim comes from a structural-model counterfactual simulated for the same northern Bangladesh setting used in the paper: a village-level RCT offering 600 Taka transport subsidies in August–September 2008 to eligible poor rural households (low landholdings, reported skipping meals), with data from a 2008 baseline, 2008–09 intervention year, and a 2011 follow-up. The predicted reduction in risk sharing refers to a permanent, modelled decline in migration costs (not the one-time experimental subsidy).
Sign: +


# Target Context
This paper studies temporary migration and endogenous informal risk sharing in semi-arid rural India using the ICRISAT VLS2 household panel (2001–2004). The unit of observation is households in several villages; the analysis exploits monsoon rainfall as an aggregate shock, household panel variation, and detailed modules on migration, income, consumption, and transfers. The institutional setting features limited-commitment informal insurance networks, predominantly temporary (short-term) male migration, and policy counterfactuals including reduced migration costs and an NREGA-like rural employment guarantee.

# Target Treatment–Outcome Pair
Treatment: Reducing migration cost
Outcome: Risk sharing

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",-
22159,Temporary Migration and Endogenous Risk Sharing in Village India,Melanie Morten,2016,journal_of_political_economy,"D12, R23, D91, O12, D52",https://www.nber.org/papers/w22159,Reducing migration cost,Risk sharing,-,"This paper studies temporary migration and endogenous informal risk sharing in semi-arid rural India using the ICRISAT VLS2 household panel (2001–2004). The unit of observation is households in several villages; the analysis exploits monsoon rainfall as an aggregate shock, household panel variation, and detailed modules on migration, income, consumption, and transfers. The institutional setting features limited-commitment informal insurance networks, predominantly temporary (short-term) male migration, and policy counterfactuals including reduced migration costs and an NREGA-like rural employment guarantee.","[{""paper_id"": ""26082"", ""treatment"": ""Permanent decline in migration costs"", ""outcome"": ""Risk sharing"", ""sign"": ""None"", ""original_sign"": ""-"", ""avg_similarity"": 0.84}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Permanent decline in migration costs
Outcome: Risk sharing
Context: This causal claim comes from a structural-model counterfactual simulated for the same northern Bangladesh setting used in the paper: a village-level RCT offering 600 Taka transport subsidies in August–September 2008 to eligible poor rural households (low landholdings, reported skipping meals), with data from a 2008 baseline, 2008–09 intervention year, and a 2011 follow-up. The predicted reduction in risk sharing refers to a permanent, modelled decline in migration costs (not the one-time experimental subsidy).
Sign: None


# Target Context
This paper studies temporary migration and endogenous informal risk sharing in semi-arid rural India using the ICRISAT VLS2 household panel (2001–2004). The unit of observation is households in several villages; the analysis exploits monsoon rainfall as an aggregate shock, household panel variation, and detailed modules on migration, income, consumption, and transfers. The institutional setting features limited-commitment informal insurance networks, predominantly temporary (short-term) male migration, and policy counterfactuals including reduced migration costs and an NREGA-like rural employment guarantee.

# Target Treatment–Outcome Pair
Treatment: Reducing migration cost
Outcome: Risk sharing

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",-
22159,Temporary Migration and Endogenous Risk Sharing in Village India,Melanie Morten,2016,journal_of_political_economy,"D12, R23, D91, O12, D52",https://www.nber.org/papers/w22159,Reducing migration cost,Risk sharing,-,"This paper studies temporary migration and endogenous informal risk sharing in semi-arid rural India using the ICRISAT VLS2 household panel (2001–2004). The unit of observation is households in several villages; the analysis exploits monsoon rainfall as an aggregate shock, household panel variation, and detailed modules on migration, income, consumption, and transfers. The institutional setting features limited-commitment informal insurance networks, predominantly temporary (short-term) male migration, and policy counterfactuals including reduced migration costs and an NREGA-like rural employment guarantee.","[{""paper_id"": ""26082"", ""treatment"": ""Permanent decline in migration costs"", ""outcome"": ""Risk sharing"", ""sign"": ""mixed"", ""original_sign"": ""-"", ""avg_similarity"": 0.84}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: Permanent decline in migration costs
Outcome: Risk sharing
Context: This causal claim comes from a structural-model counterfactual simulated for the same northern Bangladesh setting used in the paper: a village-level RCT offering 600 Taka transport subsidies in August–September 2008 to eligible poor rural households (low landholdings, reported skipping meals), with data from a 2008 baseline, 2008–09 intervention year, and a 2011 follow-up. The predicted reduction in risk sharing refers to a permanent, modelled decline in migration costs (not the one-time experimental subsidy).
Sign: mixed


# Target Context
This paper studies temporary migration and endogenous informal risk sharing in semi-arid rural India using the ICRISAT VLS2 household panel (2001–2004). The unit of observation is households in several villages; the analysis exploits monsoon rainfall as an aggregate shock, household panel variation, and detailed modules on migration, income, consumption, and transfers. The institutional setting features limited-commitment informal insurance networks, predominantly temporary (short-term) male migration, and policy counterfactuals including reduced migration costs and an NREGA-like rural employment guarantee.

# Target Treatment–Outcome Pair
Treatment: Reducing migration cost
Outcome: Risk sharing

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",-
22505,The Elusive Costs of Inflation: Price Dispersion during the U.S. Great Inflation,"Emi Nakamura, Jón Steinsson, Patrick Sun, Daniel Villar",2016,quarterly_journal_of_economics,"E31, E50",https://www.nber.org/papers/w22505,Higher inflation,Frequency of price change,+,"The paper examines U.S. consumer price microdata (monthly individual price quotes for products/outlets—Entry Level Items) over 1978–2014, extending BLS CPI micro-data back to cover the “Great Inflation” (late 1970s–early 1980s, peak ≈12% in 1980) and the subsequent disinflation. Using product-month observations across outlets and ELI categories (with sale and imputation flags), the authors compare price-change magnitudes and frequencies and contrast empirical moments with structural sticky-price (Calvo and menu-cost) model simulations to assess whether higher inflation raised inefficient price dispersion.","[{""paper_id"": ""4855"", ""treatment"": ""High overall inflation"", ""outcome"": ""Frequency of price changes"", ""sign"": ""-"", ""original_sign"": ""+"", ""avg_similarity"": 0.8728}]","# Role
You are an expert economist.

# Task
You are given examples in which the same or comparable treatment–outcome pair is observed across multiple contexts, potentially with different causal signs.
Predict the most likely sign for the treatment–outcome pair in the target context.

# Sign Definitions
- '+': The treatment increases the outcome (positive and statistically significant effect).
- '-': The treatment decreases the outcome (negative and statistically significant effect).
- 'None': No statistically significant effect.
- 'mixed': The effect varies across subgroups or specifications.

# Reference Examples
## Example 1
Treatment: High overall inflation
Outcome: Frequency of price changes
Context: This paper analyzes semiannual catalog list prices for twelve staple retail goods sold by three U.S. mail-order firms (L.L. Bean, Orvis, REI) from 1953–1987 (with some items shorter), using item-by-item price series as the unit of observation. The institutional setting is U.S. mail-order retailing where firms publish Spring/Fall catalogs—prices are typically fixed six months—and includes a high-inflation episode (≈1968–1982). The study focuses on nominal price change frequency, size, and synchronization across goods, controlling for CPI, monetary base, competitor prices, and cost proxies.
Sign: -


# Target Context
The paper examines U.S. consumer price microdata (monthly individual price quotes for products/outlets—Entry Level Items) over 1978–2014, extending BLS CPI micro-data back to cover the “Great Inflation” (late 1970s–early 1980s, peak ≈12% in 1980) and the subsequent disinflation. Using product-month observations across outlets and ELI categories (with sale and imputation flags), the authors compare price-change magnitudes and frequencies and contrast empirical moments with structural sticky-price (Calvo and menu-cost) model simulations to assess whether higher inflation raised inefficient price dispersion.

# Target Treatment–Outcome Pair
Treatment: Higher inflation
Outcome: Frequency of price change

# Output Format
Respond with a JSON object containing:
- predicted_sign: ""+"", ""-"", ""None"", or ""mixed""
- reasoning: A concise explanation of your reasoning
",+
